,Sentiment,Score,Tweet
1650,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1651,Neutral,0.0,It s all a grift Americans donate to Trump s campaign Trump s campaign pays Brad Parscale s company millions Parscale
1652,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1653,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1654,Positive,0.375,I agree Are you familiar with Donald Trump
1655,Neutral,0.0,darius The fact that Trump May Have Been Fleeced in Taliban Peace Deal should come as no surprise to anyone who has has the misf
1656,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1657,Neutral,0.0,Prince Harry reveals agony over Megxit in call to hoaxers posing as Greta Thunberg utm source twi
1658,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1659,Negative,-0.8,Idiot Trump has endorsed football coach Tubby Tuberville in US Senate runoff race in Alabama Tubby is facing the keeble
1660,Positive,0.25,One more time for the people in the back The Democrats are coalescing around Biden because of the existential threat of
1661,Neutral,0.0,I was puzzled by it but he s always said he does things by the numbers He also said his n
1662,Neutral,0.0,I touched ur mom because it sneezed at Donald Trump
1663,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1664,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1665,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1666,Neutral,0.10000000000000002,The math is now clear Joe Biden is going to be the Democratic nominee for President and is going to do everyt
1667,Negative,-0.3,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless passion We share a common goal and togeth
1668,Positive,0.8,Who would win a US presidential election between Donald Trump and Joe Biden
1669,Negative,-0.0625,BREAKING NEWS Tom Bossert Donald Trump s former homeland security advisor told NBC News on Tuesday that due to the cor
1670,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1671,Neutral,0.14285714285714285,Former Democratic presidential candidate Andrew Yang endorsed Joe Biden calling him the right man for the job to help us not jus
1672,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1673,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1674,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
1675,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
1676,Negative,-0.3,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a common goal and
1677,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
1678,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1679,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1680,Positive,0.4,WATCH reacts to Joe Biden s projected victory in Michigan s Democratic primary Donald Trump got himself impe
1681,Neutral,0.0,He like every democratic candidate has b
1682,Positive,0.65,For more than two years the U S has been the world s No 1 oil producer a status often hailed proudly by President Don
1683,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
1684,Neutral,0.14285714285714285,Former Democratic presidential nominee Andrew Yang has endorsed Joe Biden calling him the right man for the job to help us not j
1685,Neutral,0.1875,In Michigan with 47 reporting President Donald J Trump has received more votes than any other incumbent President
1686,Neutral,0.0,Donald Trump has catastrophic meltdown after Joe Biden locks up the Democratic nomination via
1687,Positive,0.35,This is a good piece but holy hell does it reveal how much political writers overthink this stuff
1688,Positive,0.2857142857142857,You re right They have a choice to make in November They can vote for Joe Biden or Donald Trump
1689,Negative,-0.05000000000000002,Donald Trump s day so far Incoherent meltdown about Michigan Makes up word automobils Sounds like he has rabies
1690,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1691,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1692,Negative,-0.1,jackkeane I am honored and overwhelmed by President Trump s decision to award the Medal of Freedom I lived a military life among
1693,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1694,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1695,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1696,Negative,-0.25,Triumphs Breaking In a startling reversal of fortunes for Donald Trump It has been learned that his internal polling shows hi
1697,Neutral,0.0,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a st
1698,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1699,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1700,Neutral,0.0,WATCH Joe Biden in election night speech I want to thank Bernie Sanders and his supporters for their tireless energy and th
1701,Negative,-0.05,BREAKING NEWS Michigan Mayor Michael Taylor a life long Republican who voted for President Donald Trump in 2016 has
1702,Positive,0.35,The only really good thing that can happen is that Donald Trump is removed from power
1703,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1704,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1705,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1706,Negative,-0.05,BREAKING NEWS Michigan Mayor Michael Taylor a life long Republican who voted for President Donald Trump in 2016 has
1707,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1708,Positive,0.5,The whole fxxxing Dem want to choose Sleepy Joe as their candidate Everyone knows he aint going to win whom jus
1709,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1710,Negative,-0.1,You slipped into a coma in 2007 and awoke today The president of the United States Donald Trump has endorsed Tommy T
1711,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1712,Positive,0.3,2020 The year when the candidate of fewer years and superior mental fitness is Donald J Trump
1713,Neutral,0.0,Prince Harry says Trump has blood on his hands in leaked phone call via
1714,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1715,Negative,-0.07142857142857142,This is for every single Bernie supporter who thinks elections are about them not us who think democrats are the e
1716,Negative,-0.03636363636363636,Donald Trump sucks What IT S A POSITIVE TWEET
1717,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1718,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1719,Neutral,0.16666666666666666,We have a particular set of skills Skills that make us a nightmare for people like Donald Trump Rick Wilson
1720,Neutral,0.0,Support a candidate that lost instead of trying to beat donald trump
1721,Neutral,0.0,I hereby am endorsing not just to be the nominee but the next President of the United States
1722,Positive,0.23333333333333334,Obama Fellow Patriots I d like to introduce the latest in the official Trump merchandise line Donald Trump toilet brushes Who w
1723,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1724,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1725,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1726,Positive,0.45,Tonight made one thing clear We re building the campaign that will win this nomination and defeat Donald Trump If you re
1727,Neutral,0.2,SAM Factory worker in Michigan asks Biden about his position on gun rights Biden immediately gets very agitated puts his fin
1728,Negative,-0.5,Biden has all but won the nomination and Trump is looking vulnerable
1729,Positive,0.6,Donald Trump lives in his own uninformed bubble He didn t know people die from the flu even though his grandfather di
1730,Negative,-0.15555555555555559,Now is not the time to divide the party and tear down fellow Democrats Now is the time to come together to defeat Donald Tru
1731,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1732,Neutral,0.0,Donald Trump s fantasy
1733,Neutral,0.0,Prince Harry says Trump has blood on his hands in leaked phone call with hoaxers pretending to be Greta Thunberg
1734,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1735,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1736,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1737,Neutral,0.0,Biden is a builder unifier I want to thank Bernie Sanders and his supporters for their tireless energy and their passio
1738,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1739,Positive,1.0,No but it s best to not continue to give Republicans talking poi
1740,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1741,Negative,-0.5,1 The U S cannot fund the cost of Medicare for All 2 We don t replace the Liar in Chief with an Angry
1742,Neutral,0.2,We re really gonna have another 4 years of donald trump man
1743,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1744,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1745,Positive,0.6,lmao are you going to beg Donald Trump to be nice if Biden becomes the nominee
1746,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1747,Negative,-0.16666666666666666,The fact that half of the democrats in this country looked at Biden condition and decided to vote for
1748,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1749,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1750,Neutral,0.2,SAM Factory worker in Michigan asks Biden about his position on gun rights Biden immediately gets very agitated puts his fin
1751,Negative,-0.8,Thank God for Donald J Trump saves from idiots like Democrats
1752,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1753,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1754,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1755,Negative,-0.026388888888888896,Young voters are passionate forward thinking and open minded But too often we feel ignored and talked down to Ex
1756,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1757,Neutral,0.0,President Donald Trump in a meeting with Republican lawmakers Tuesday on Capitol Hill pitched a 0 payroll tax rate for em
1758,Negative,-0.3,Late Show host hammers the president s response to COVID 19
1759,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1760,Neutral,0.0,For all of you who voted for Joe Biden don t complain when Donald Trump is president for another 4 years You guys just screwed yourselves
1761,Neutral,0.0,When the history of this epidemic is written we ll find it started with a massive cove
1762,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1763,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
1764,Negative,-0.3,I want to earn every vote Let s bring this nation together We share a common goal And together we ll beat Donald Tr
1765,Positive,0.5,I love Donald Trump
1766,Positive,0.35,Donald Trump has a well known aversion to facts but lying about the consequences of viruses doesn t make them true
1767,Negative,-0.3,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a common
1768,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1769,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1770,Negative,-0.3,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a common goal
1771,Negative,-0.08333333333333333,One year to this day tweet where the specter of markets tanking w Donald Trump in the WH as the ultimate Black Swan makin
1772,Neutral,0.0,Will Hunter Biden ever be prosecuted Will it happen before or after Donald Trump s reelection Vote and retweet for
1773,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1774,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1775,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1776,Negative,-0.05,I went to a Donald Trump rally and ended up with a front row seat via Leftist NY Journali
1777,Neutral,0.0,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a st
1778,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1779,Neutral,0.10000000000000002,The math is now clear Joe Biden is going to be the Democratic nominee for President and is going to do everyt
1780,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1781,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1782,Neutral,0.0,Prince who
1783,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1784,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1785,Neutral,0.0,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a st
1786,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1787,Negative,-0.0625,I don t know who is more mad Bernie Sanders lost Bernie or Donald Trump ByeByeBernie
1788,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1789,Neutral,0.0,Coronavirus shows up Donald Trump s compassion deficit By Michael D Antonio
1790,Positive,0.2333333333333333,With big primary wins Joe Biden took command of the Democratic race and called for unity with Bernie Sanders Together we ll
1791,Neutral,0.19999999999999998,What was s favorite game as a child Mary Trump He played Monopoly but more than Monopoly he played
1792,Neutral,0.0,Bernie is done Vaccines work and are safe Donald Trump is a corrupt skell QAnon is horseshit Tabasco gt Sriracha
1793,Positive,0.6,No President has ever loved America more than Donald J Trump if you agree
1794,Negative,-0.4,In the history of presidential politics I have never seen anything like the energy that has galvanized behind Joe Biden
1795,Neutral,0.0,Trump Campaign Chief Is Funneling Pay To Eric Trump s Wife Don Jr s Girlfriend Report
1796,Neutral,0.2,Biden thanks Bernie Sanders and his supporters and says together we will defeat Donald Trump
1797,Positive,0.22499999999999998,Joe Biden extends sincere thanks to Bernie Sanders and his supporters appealing for unity We share a common goal an
1798,Negative,-0.3,I want to earn every vote Let s bring this nation together We share a common goal And together we ll beat Donald Tr
1799,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1800,Negative,-0.3,Joe Biden reached out to Sen Sanders and his supporters in speech Tuesday night We share a common goal Together we will de
1801,Negative,-0.1,If Donald Trump is in big trouble so then is America in big trouble
1802,Neutral,0.0,Facebook Ads in the US election According the Facebook the official candidate Facebook pages are running and spe
1803,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1804,Neutral,0.0,paranoia I voted for Hillary Clinton in 2016 and learned my lesson Joe Biden and Donald Trump don t deserve my vote
1805,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1806,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1807,Neutral,0.0,darius The fact that Trump May Have Been Fleeced in Taliban Peace Deal should come as no surprise to anyone who has has the misf
1808,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1809,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1810,Positive,0.2333333333333333,With big primary wins Joe Biden took command of the Democratic race and called for unity with Bernie Sanders Together we ll
1811,Neutral,0.0,Andrew Yang endorses Joe Biden on CNN s air The math says Joe is our prohibitive nominee We need to bring the party tog
1812,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1813,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1814,Neutral,0.0,Uncertainty in the Age of Pandemic
1815,Neutral,0.0,President Trump s continued hand shaking has worried some federal health officials who wish he would stop until medical experts ha
1816,Neutral,0.0,knig Trish Regan says coronavirus response backlash against Donald Trump is impeachment all over again
1817,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1818,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1819,Negative,-0.14333333333333334,I am very curious This is part1 2 of who do you hate the most in Trump family besides Donald himself This is my f
1820,Negative,-0.125,Change will not come if we wait for some other person or other time We are the ones we ve been waiting
1821,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1822,Neutral,0.0,To the Republicans obsessively Tweeting the hashtag LoseWithBiden here s a promise The only person who will LoseW
1823,Neutral,0.0,Donald Trump really broke some of y all s brains huh Moderate Democrats have turned into mindless zombies who won t s
1824,Neutral,0.0,Thank you from the bottom of my heart for your words which are so comforting to an idealist like me It
1825,Positive,0.6,Bernie ran a good campaign but let s face it Biden came out on top Now is not the time for division and acrimony Now
1826,Positive,0.30000000000000004,Donald Trump is going to win that s a fact They choose Biden and he s not mentally fit
1827,Neutral,0.0,In Washington State with just under 70 reporting President Donald J Trump currently has 516 037 votes He has receive
1828,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1829,Negative,-0.0625,I don t know who is more mad Bernie Sanders lost Bernie or Donald Trump ByeByeBernie
1830,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1831,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1832,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1833,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1834,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1835,Neutral,0.0,1 DONALD J TRUMP THIS IS THE BIGGEST SCANDAL IN POLITICAL HISTORY Before Trump took office HRC BHO Deepstate wor
1836,Neutral,0.0,BREAKING Republican Mayor Michael Taylor of Sterling Heights Michigan has endorsed Joe Biden Yes folks That s cor
1837,Positive,0.22499999999999998,Joe Biden extends sincere thanks to Bernie Sanders and his supporters appealing for unity We share a common goal an
1838,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1839,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1840,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1841,Neutral,0.08666666666666667,I m for Joe but you better believe if Bernie is the nominee I ll be 100 behind him Come Hell or high
1842,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1843,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1844,Neutral,0.0,Rush Limbaugh said worried Democrats were using the coronavirus in an attempt to stop President Donald Trump s campaig
1845,Neutral,0.0,RIDERLESS TRUMP TRAIN No 31020 AM We must prevail on November 3 2020 Think of the alternative Follow Comment
1846,Neutral,0.0,A vote for joe Biden is a vote to support the bought politicians that protect the white collar criminals
1847,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1848,Neutral,0.08333333333333333,Joe Biden was not my first candidate he was not my second candidate and he was not my third candidate He s the ca
1849,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1850,Neutral,0.1875,In Mississippi with 69 reporting President Donald J Trump has received more votes than any other incumbent Preside
1851,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1852,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1853,Neutral,0.08333333333333333,Joe Biden was not my first candidate he was not my second candidate and he was not my third candidate He s the ca
1854,Neutral,0.0,As the coronavirus spreads we need emergency funding for response agencies increased hospital capacity and we must ca
1855,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1856,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1857,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal
1858,Negative,-0.6,Huh even Kenyans will vote Donald Trump once again disappointing me in the presidential debate but we will
1859,Neutral,0.0,It s all a grift Americans donate to Trump s campaign Trump s campaign pays Brad Parscale s company millions Parscale
1860,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1861,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1862,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1863,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1864,Neutral,0.125,THE SNAKE 2020 Spoken by Donald Trump PRESENTING The Case Against OPEN BORDERS AND many other Moronic DEMOCRAT
1865,Neutral,0.0,Andrew Yang I hereby am endorsing Joe Biden The math says Joe is our prohibitive nominee We need to bring the party toge
1866,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1867,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1868,Neutral,0.0,In Missouri President Donald J Trump 227 347 with 60 reporting has received three times the number of votes as
1869,Negative,-0.2,Donald John Trump or is it Jordan Plod Nth Um
1870,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1871,Neutral,0.08035714285714285,That s right It time we all stop bickering with each other and start working to beat Donald Trump now
1872,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1873,Neutral,0.0,In Missouri President Donald J Trump 227 347 with 60 reporting has received three times the number of votes as
1874,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1875,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1876,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1877,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1878,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
1879,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1880,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1881,Neutral,0.0,Hyping Joe Biden as electable has the hallmarks of a pump and dump penny stock scheme It s smoke and mirror
1882,Negative,-0.041666666666666664,Donald J Trump the polar opposite of Hillary R Clinton
1883,Neutral,0.0,is going to be the Democratic nominee for President And I truly believe he will defeat Donald Trump LET S DO THI
1884,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1885,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1886,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1887,Neutral,0.19999999999999998,What was s favorite game as a child Mary Trump He played Monopoly but more than Monopoly he played
1888,Neutral,0.0,Thank God Donald J Trump saving us from these lunatics
1889,Neutral,0.15833333333333333,Donald Trump goes completely off the deep end after his path to reelection narrows significantly
1890,Neutral,0.0,Have you taken the BernieOrElse pledge yet Head over to our site and let the establishment know that you will not Vo
1891,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1892,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1893,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1894,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1895,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1896,Neutral,0.125,Donald Trump s America first policy left America alone My heart bursts with pride for Joe Biden At a time when Amer
1897,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1898,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1899,Negative,-0.18333333333333335,Yes Sean Hannity is an idiot and yes he s a big bore but listening to Hannity tells you exactly what Trump is thinkin
1900,Negative,-0.4,In the history of presidential politics I have never seen anything like the energy that has galvanized behind Joe Biden
1901,Neutral,0.0,It s all a grift Americans donate to Trump s campaign Trump s campaign pays Brad Parscale s company millions Parscale
1902,Neutral,0.0,This is why Moore pushes Sanders knowing that will only sway votes from Biden in the Electoral given the E
1903,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1904,Positive,0.35,Two Girls from Germany I met on the Elevator that LOVED Donald Trump then 15 minutes later met them and
1905,Neutral,0.0,Biden is a builder unifier I want to thank Bernie Sanders and his supporters for their tireless energy and their passio
1906,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1907,Neutral,0.10000000000000002,The math is now clear Joe Biden is going to be the Democratic nominee for President and is going to do everyt
1908,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1909,Positive,0.2119047619047619,I often think about PM Justin Trudeau and how he came a long at the right time How fortunate we are His patience voice
1910,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1911,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1912,Positive,0.5,Biden s speech sounds like a Democratic convention nomination acceptance speech It s more than a comeback It s a comeback
1913,Neutral,0.0,I will not vote for joe Biden or Donald Trump under any circumstances The majority of us feel this way You ju
1914,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1915,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1916,Neutral,0.0,Take that Donald Trump
1917,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1918,Negative,-0.55,that we the poor exist as the foundation for this disastrous structure which is robbing us of our intelligence l
1919,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1920,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1921,Positive,0.5,As national COVID 19 cases top 1000 insurers waive treatment fees and U S preps stimulus
1922,Neutral,0.0,Only Donald Trump could argue that building a wall on the Mexican border could somehow help prevent the spread of the coron
1923,Neutral,0.05000000000000002,President Donald J Trump presented the Medal of Freedom our nation s highest civilian honor to General Jack Keane
1924,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1925,Positive,0.8,How could I look at those three kids and tell them I m proud to support Donald Trump I can t I won t I m voting for
1926,Positive,0.22499999999999998,Joe Biden extends sincere thanks to Bernie Sanders and his supporters appealing for unity We share a common goal an
1927,Neutral,0.1,Restaurant critic epidemiologist political tactician ladies and gentlemen a real renaissance man Donald Trump
1928,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1929,Positive,0.5,Think of Biden as like a transition period from trump We probably wont be able to jump from donald to someone like
1930,Neutral,0.03333333333333333,Donald Trump is planning to slash billions from Medicare and Social Security threatening the services that millions of
